Fecha,Departamento,Municipio,Día,Barrio,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Sexo
08/10/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,NORMANDIA E-10,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,BICICLETA,BICICLETA,FEMENINO
08/10/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,CHICO NAVARRA E-1,LOCAL COMERCIAL,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
08/10/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,SANTA BARBARA CENTRAL E-1,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
08/11/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,SANTA MARIA DEL LAGO E-10,PUENTE,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/11/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,VILLA LUZ E-10,RESTAURANTES,SIN EMPLEO DE ARMAS,CONDUCTOR MOTOCICLETA,BICICLETA,MASCULINO
08/11/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,LA CASTELLANA E-12,EMPRESA,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
08/11/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,URB. VERAGUAS E-16,PUENTE,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/11/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,LAS CRUCES E-3,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/11/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,GALERIAS E-13,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,BICICLETA,BICICLETA,MASCULINO
08/12/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,CENTRO FONTIBÓN E-9,FRENTE A COLEGIO - VIA PUBLICA,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
08/12/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,SOLEDAD NORTE E-10,ALMACENES,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
08/12/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,BARRIOS UNIDOS E-12,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/12/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,QUIROGA IHS ETAPA E-18,CONSULTORIOS MEDICOS,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
08/12/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,VALLADOLID      E-8,RESTAURANTES,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,FEMENINO
08/12/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,EL RINCÓN DE SUBA E-11,CALLEJÓN,ARMA DE FUEGO,A PIE,BICICLETA,MASCULINO
08/12/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,ALCAZARES NORTE E-12,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,CONDUCTOR MOTOCICLETA,BICICLETA,MASCULINO
08/12/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,SANTA BARBARA CENTRAL E-1,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,BICICLETA,BICICLETA,MASCULINO
08/12/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,LA VICTORIA NORTE E-11,CONJUNTO RESIDENCIAL,CONTUNDENTES,A PIE,BICICLETA,MASCULINO
08/13/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,ALMACEN CAFAM LA FLORESTA E-12,VIAS PUBLICAS,CONTUNDENTES,A PIE,BICICLETA,MASCULINO
08/13/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,AURES II E-11,VIAS PUBLICAS,CONTUNDENTES,BICICLETA,BICICLETA,MASCULINO
08/13/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,CENTRO NORTE USAQUÉN E-1,CARRETERA,ARMA BLANCA / CORTOPUNZANTE,BICICLETA,BICICLETA,MASCULINO
08/13/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,SANTA TERESA E-11,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/13/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,EMAUS E-2,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/13/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,SAN PEDRO LOS ROBLES E-9,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,BICICLETA,MASCULINO
08/13/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,LA ESTANCIA E-19,CALLEJÓN,SIN EMPLEO DE ARMAS,BICICLETA,BICICLETA,MASCULINO
08/14/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,MODELIA E-9,PARQUEADERO,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
08/14/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,BARRIOS UNIDOS E-12,FRENTE A ALMACEN - VIA PUBLICA,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/14/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,NORMANDIA E-10,PARQUEADERO,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
08/14/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,ENGATIVA E-10,NO DEFINIDO,SIN EMPLEO DE ARMAS,CONDUCTOR MOTOCICLETA,BICICLETA,MASCULINO
08/14/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,SAN RAFAEL SUR E-19,ESTACION TRANSMETRO,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,FEMENINO
08/14/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,GALAN E-16,SOBRE ANDEN - VIA PUBLICA,SIN EMPLEO DE ARMAS,BICICLETA,BICICLETA,FEMENINO
08/14/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,GILMAR E-11,CICLO RUTA,ARMA BLANCA / CORTOPUNZANTE,BICICLETA,BICICLETA,MASCULINO
08/14/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,CARLOS LLERAS RESTREPO E-9,CICLO RUTA,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/14/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,CHICO NORTE I E-2,PUENTE PEATONAL,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
08/15/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,EL TINTAL E-9,CICLO RUTA,ARMA DE FUEGO,A PIE,BICICLETA,MASCULINO
08/15/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,LOS HAYUELOS E-9,EMPRESA,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,FEMENINO
08/15/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,GALAN E-16,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,BICICLETA,BICICLETA,MASCULINO
08/15/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,LA ESMERALDA E-11,FRENTE A EDIFICIO - VIA PUBLICA,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
08/15/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,LA CASTELLANA E-12,CICLO RUTA,CONTUNDENTES,A PIE,BICICLETA,MASCULINO
08/15/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,LA SOLEDAD E-13,PARQUEADERO,CONTUNDENTES,A PIE,BICICLETA,MASCULINO
08/16/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,LOS ANDES E-12,NO DEFINIDO,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,FEMENINO
08/16/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,LA AURORA E-12,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,BICICLETA,MASCULINO
08/16/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,CIUDAD KENNEDY SUR   E-8,TIENDA,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
08/16/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,BELALCAZAR E-13,PUENTE PEATONAL,SIN EMPLEO DE ARMAS,BICICLETA,BICICLETA,MASCULINO
08/16/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,EL GRECO E-13,CICLO RUTA,ARMA DE FUEGO,A PIE,BICICLETA,MASCULINO
08/16/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,CHICO I E-2,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,PASAJERO MOTOCICLETA,BICICLETA,MASCULINO
08/16/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,LOURDES E-2,FRENTE A EDIFICIO - VIA PUBLICA,ARMA BLANCA / CORTOPUNZANTE,BICICLETA,BICICLETA,MASCULINO
08/17/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,POLO CLUB E-12,NO DEFINIDO,ARMA BLANCA / CORTOPUNZANTE,BICICLETA,BICICLETA,MASCULINO
08/17/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,GRANADA E-2,PARQUEADERO,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
08/17/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,LA SOLEDAD E-13,CICLO RUTA,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/17/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,EL RECUERDO E-13,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/17/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,CHICO I E-2,CICLO RUTA,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
08/17/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,BELLA SUIZA E-1,CICLO RUTA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,BICICLETA,MASCULINO
08/17/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,SAN JOSE E-9,PARQUEADERO,CONTUNDENTES,A PIE,BICICLETA,MASCULINO
08/17/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,CHAPINERO CENTRAL E-2,UNIVERSIDADES,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
08/17/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,LAS CRUCES E-3,CARRETERA,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/17/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,CIUDADELA COLSUBSIDIO E-10,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,PASAJERO MOTOCICLETA,BICICLETA,MASCULINO
08/18/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,LISBOA E-11,CALLEJÓN,SIN EMPLEO DE ARMAS,BICICLETA,BICICLETA,MASCULINO
08/18/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,URB. MAZUREN I SECTOR E-11,APARTAMENTO,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,FEMENINO
08/18/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,BILBAO E-11,CASA EN CONJUNTO CERRADO,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
08/18/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,LA ESPERANZA I E-9,TERMINAL DE TRANSPORTES,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
08/18/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,LAGOS DE SUBA E-11,NO DEFINIDO,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
08/19/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,BOSA CENTRO E-7,FRENTE A ALMACEN - VIA PUBLICA,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
08/19/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,EL RETIRO E-2,FRENTE A EDIFICIO - VIA PUBLICA,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/19/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,EL ENCANTO E-10,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,FEMENINO
08/19/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,LOS HAYUELOS E-9,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
08/20/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,CHAPINERO CENTRAL E-2,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,BICICLETA,MASCULINO
08/20/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,QUINTA PAREDES E-13,BAHIA,ARMA BLANCA / CORTOPUNZANTE,BICICLETA,BICICLETA,MASCULINO
08/20/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,LA SOLEDAD E-13,CALLEJÓN,CONTUNDENTES,A PIE,BICICLETA,MASCULINO
08/20/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,ACEVEDO TEJADA E-13,PUENTE,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/20/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,CONJUNTO RESIDENCIAL LA PRADERA E-1,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
08/20/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,CASTILLA LA NUEVA E-8,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/20/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,URB. PAULO VI. I Y II ETAPA E-13,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/20/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,CENTRO FONTIBÓN E-9,ALMACENES,SIN EMPLEO DE ARMAS,BICICLETA,BICICLETA,FEMENINO
08/21/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,JOSE JOAQUIN VARGAS E-12,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/21/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,SUCRE E-2,PARQUEADERO,CONTUNDENTES,A PIE,BICICLETA,MASCULINO
08/21/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,BOCHICA III E-10,CARRETERA,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/21/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,VILLAS DE GRANADA E-10,APARTAMENTO EN CONJUNTO CERRADO,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/22/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,TIERRA GRATA E-10,SUPERMERCADOS,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,FEMENINO
08/22/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,LAS AMERICAS E-8,ESTACION TRANSMILENIO PORTAL AMERICAS,ARMA BLANCA / CORTOPUNZANTE,BICICLETA,BICICLETA,MASCULINO
08/22/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,RAFAEL NUNEZ E-13,VIAS PUBLICAS,ARMA DE FUEGO,BICICLETA,BICICLETA,MASCULINO
08/22/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,ARMENIA E-13,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,FEMENINO
08/22/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,LA SERENA E-10,RODANDO SOBRE VIA - VIA PUBLICA,SIN EMPLEO DE ARMAS,BICICLETA,BICICLETA,MASCULINO
08/22/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,RAFAEL NUNEZ E-13,PARQUEADERO,CONTUNDENTES,A PIE,BICICLETA,MASCULINO
08/23/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,ALMENDROS TINTALITO BOSA E-8,CICLO RUTA,ARMA DE FUEGO,CONDUCTOR VEHICULO,BICICLETA,MASCULINO
08/23/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,ABRAHAM LINCON E-8,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,PASAJERO MOTOCICLETA,BICICLETA,MASCULINO
08/23/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,TERMINAL,TERMINAL DE TRANSPORTES,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
08/23/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,FONTIBON CENTRO E-9,TALLERES,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,FEMENINO
08/23/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,LA MAGDALENA E-13,UNIVERSIDADES,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
08/23/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,ESCOCIA E-7,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,BICICLETA,BICICLETA,MASCULINO
08/24/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,VILLA DEL PRADO E-11,PARQUEADERO,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
08/24/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,EL TUNAL II E-6,PARQUEADERO,CONTUNDENTES,A PIE,BICICLETA,MASCULINO
08/24/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,LA TOSCANA E-11,CASAS DE HABITACION,CONTUNDENTES,A PIE,BICICLETA,MASCULINO
08/24/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,MINUTO DE DIOS E-10,UNIVERSIDADES,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/24/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,CHICO NAVARRA E-1,PARQUEADERO,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,MASCULINO
08/24/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,PERDOMO E-19,CALLEJÓN,ARMA DE FUEGO,A PIE,BICICLETA,MASCULINO
08/24/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,ANDES E-11,VIAS PUBLICAS,CONTUNDENTES,A PIE,BICICLETA,MASCULINO
08/25/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,NUEVA TIBABUYES E-11,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,CONDUCTOR MOTOCICLETA,BICICLETA,MASCULINO
08/25/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,CEDRITOS DEL SUR II E-19,NO DEFINIDO,SIN EMPLEO DE ARMAS,PASAJERO MOTOCICLETA,BICICLETA,MASCULINO
08/25/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,EL CORTIJO E-10,CONJUNTO RESIDENCIAL,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,FEMENINO
08/25/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,BARRIOS UNIDOS E-12,CICLO RUTA,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,FEMENINO
08/25/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,ALOHA SUR E-8,ESTACION TRANSMILENIO MUNDO AVENTURA,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/25/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,URB. MARSELLA E-8,PUENTE,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/25/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,LOS CEDRITOS E-1,CICLO RUTA,CONTUNDENTES,A PIE,BICICLETA,FEMENINO
08/25/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,CHICO NAVARRA E-1,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/25/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,GALERIAS E-13,BODEGAS Y SIMILARES,CONTUNDENTES,CONDUCTOR VEHICULO,BICICLETA,MASCULINO
08/26/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,PATIO BONITO I E-8,BAHIA,ARMA BLANCA / CORTOPUNZANTE,BICICLETA,BICICLETA,FEMENINO
08/26/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,URB. SANTA BÁRBARA E-1,CICLO RUTA,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/26/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,PORTALES DEL NORTE E-11,VIAS PUBLICAS,CONTUNDENTES,BICICLETA,BICICLETA,MASCULINO
08/26/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,ANDES E-11,FRENTE CENTRO COMERCIAL,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,FEMENINO
08/26/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,SANTA BIBIANA E-1,CICLO RUTA,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,FEMENINO
08/26/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,QUIRIGUA I E-10,CICLO RUTA,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/26/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,LA URIBE E-1,PUENTE,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/26/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,LA CASTELLANA E-12,CICLO RUTA,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/26/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,NUEVA TIBABUYES E-11,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,BICICLETA,MASCULINO
08/26/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,LA CALLEJA E-1,CICLO RUTA,CONTUNDENTES,A PIE,BICICLETA,MASCULINO
08/27/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,CHAPINERO CENTRAL E-2,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/27/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,EL RECREO E-7,FRENTE IGLESIA - VIA PUBLICA,SIN EMPLEO DE ARMAS,BICICLETA,BICICLETA,FEMENINO
08/27/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,RIO NEGRO NORTE E-12,CAÑOS,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,FEMENINO
08/28/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,SAN CARLOS TIBABUYES E-11,BOSQUES,CONTUNDENTES,BICICLETA,BICICLETA,FEMENINO
08/28/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,PASADENA ROYAL E-11,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,MASCULINO
08/28/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,ALAMOS SUR E-10,CONSULTORIOS  ODONTOLOGICOS,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,FEMENINO
08/28/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,CIUDAD SALITRE E-9,TRAMO DE VIA,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,FEMENINO
08/28/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,7 DE AGOSTO E-12,NO DEFINIDO,ARMA DE FUEGO,A PIE,BICICLETA,MASCULINO
08/28/2017 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,SABANA GRANDE E-9,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,FEMENINO
